2.093244757127493916e+00,2.619607300160410546e+00,4.142621164172553883e+00,6.364398651546095742e+00,3.226410793965293511e+00,4.945019197303134106e+00,3.270610266053149751e+00,2.546794072858671321e+00,2.423588269539129758e+00,5.719129179439627286e+00,2.246176840625683457e+00,7.899695997089377641e+00,4.087267939405935913e+00,4.474547356297276401e+00,3.183151252788897878e+00,7.465016034717752547e+00,7.760324771099630148e+00,2.826904011494204116e+00,9.288029638436231750e+00,6.380824712439581603e+00,1.951102183581275629e+00,3.823316201032351369e+00,7.170468871615019779e+00,6.841254909221356151e+00,5.466712917983134190e+00,4.559675909752439971e+00,1.483702866131505438e+01,3.111323404361412859e+00,1.560646587370038363e+00,3.109035191308830548e+00,1.057975745370086429e+01,5.427920015174620971e+00,5.598051000335424021e+00,5.393621662333933031e+00,2.672938908729864504e+00,2.400213071674183851e+00,4.711832161792594675e+00,2.948107029858659356e+00,6.186368986768820299e+00,4.272746650760209874e+00
4.480574087398883520e+00,4.507254563013507465e+00,1.200331342489523756e+01,1.216417574803992352e+01,4.255194482885538143e+00,6.415065410635832244e+00,2.163421063705615044e+00,4.854486607598965442e+00,8.059701215943579911e+00,4.749165457504481047e+00,2.340353037078887866e+00,2.156754585417722581e+00,4.779687680838761388e+00,5.330513990852833395e+00,8.302358159191008724e+00,2.070546575511237108e+00,5.366849600498529327e+00,7.833731675263305938e+00,1.031741501283066675e+01,3.992251007683091935e+00,8.699448698960948079e+00,6.898073965719714096e+00,2.400277925474778584e+00,2.838351658004965472e+00,8.764122069081000888e+00,1.640652638047597422e+00,4.269218532509601260e+00,5.735723901709124384e+00,3.407177615803271387e+00,7.959765917654953782e+00,1.743077487333282605e+01,1.457476728430683011e+01,6.742153802780650906e+00,2.623762852555575176e+00,2.882247048041143955e+00,1.395581608837611576e+01,1.147916874886317196e+01,4.191165153209108318e+00,1.268374718538303192e+01,4.561454986036476811e+00
2.620433596385052155e+01,4.779045373290339960e+00,3.018653385387631172e+00,3.354968497701322327e+00,1.919202992101875616e+00,2.672627995586186689e+00,2.670039445822473212e+00,2.392873518407780953e+00,6.203190768935468391e+00,6.776089798729989511e+00,7.571779866323644193e+00,2.177376303703972393e+00,2.728504790673758507e+00,3.531525704559758339e+00,1.270165694316466087e+01,4.319285840073289862e+00,7.677290030013882216e+00,2.276411376681679144e+00,3.196877311715464742e+00,4.266642991170556343e+00,5.649538965117836931e+00,3.621457244982621226e+00,5.315335047570171945e+00,2.466923362381486573e+00,4.689765357197050122e+00,5.351951159934015934e+00,8.332487545869000201e+00,2.708524489878446406e+00,3.066382903197874654e+00,1.015648603604154054e+01,9.692086529235877990e+00,2.485143281105646640e+00,5.300181886051255731e+00,7.765358946737606516e+00,9.877928394276167978e+00,4.760657553391117958e+00,5.184152023645019369e+00,6.544270018294339408e+00,2.149063367691802284e+00,2.093640441662801166e+00
1.501837564518401358e+01,2.782686702690618574e+00,5.958913852085106377e+00,9.623572021645180996e+00,7.994251626985466430e+00,8.847894125697830958e+00,6.488432357959170282e+00,1.912496488737220890e+00,2.154089974683787378e+00,7.779711334378947463e+00,2.374059122216789497e+00,5.824349117615088112e+00,6.843086068880427142e+00,2.915699554945533567e+00,6.365401749981401736e+00,5.322063400053731463e+00,3.845498243495129032e+00,5.644486998976156578e+00,3.777935945724061106e+00,7.658516336519722856e+00,1.030296637464405762e+01,1.418958931718587557e+01,4.308799088209862127e+00,5.080017836247423091e+00,7.586044429498580044e+00,3.343923545007135179e+00,3.818603310063839018e+00,2.536287073766829270e+00,3.147616859009651602e+00,3.657342764602125040e+00,1.502316032652860933e+01,2.781324516923437962e+00,4.222128291765423036e+00,2.390576026932234921e+00,3.118571577936144923e+00,1.630529670617559823e+00,3.064097361951521936e+00,1.782672778093171928e+00,6.561016847840233090e+00,4.457148017556613162e+00
4.702673186189834986e+00,4.007908257496707094e+00,1.292121439720179055e+01,2.062920760024884892e+00,2.673907807997691677e+00,4.190441625195468589e+00,6.963845246711794168e+00,3.264291989672722938e+00,1.874932530452077861e+00,4.803131407202325676e+00,9.839495601459898211e+00,2.448085074711474629e+00,4.602639804820735314e+00,9.660422534383970472e+00,2.489766656488900942e+00,1.082028666713349274e+01,1.009771170454264322e+01,2.517286059096228712e+00,1.237919704287432365e+00,2.289526158831577618e+00,2.157920930264180637e+00,4.849313735796615177e+00,3.116417676638709278e+00,2.935921305228887057e+00,4.827573915009648609e+00,1.891326041569997951e+00,4.350574667934163919e+00,8.925836693080864137e+00,2.591073236911277444e+00,2.512484640647664857e+00,8.028243375022160677e+00,2.556664826858872974e+00,5.548073625541358744e+00,1.457269007824769202e+00,2.073340502852878409e+00,3.151024001792078533e+00,5.817773260667310709e+00,6.060461026779356608e+00,3.700058687217584019e+00,1.797056531400301527e+00
2.534984005545814600e+00,6.169716751584025438e+00,9.422226794341250766e+00,3.548230756567374300e+00,1.867905474738477167e+01,3.653377348820027404e+00,2.382863259251843946e+00,3.518216105699655927e+00,2.856578777859856366e+00,1.876284234800997597e+00,5.486699359592079439e+00,2.641675519658970739e+00,3.410971836345129571e+00,3.785376839968349394e+00,4.046959543970464424e+00,3.514417636887437357e+00,2.401908479211881886e+00,2.099426069824627650e+00,7.802801893685075818e+00,4.049781969141025506e+00,1.142836532362838398e+01,2.549581243771042782e+00,7.627505625510126563e+00,4.860998691514679670e+00,5.125245381085059115e+00,2.865753979544315211e+00,1.363832361812938432e+00,4.059396305730257559e+00,2.724628959520925431e+00,3.653748672599643754e+00,8.613330059979398712e+00,4.395390120147783186e+00,5.084853793171921765e+00,2.703363214379733481e+00,2.301050758704162646e+00,4.489583890731821292e+00,2.213192750181173007e+00,8.335727301629793473e+00,6.573052789629649340e+00,6.049014080433827267e+00
3.619488102350202130e+00,1.325368394526615035e+01,1.302955185158212714e+01,9.287386402542079367e+00,2.686210624087183696e+00,3.721035528164973627e+00,1.408834366343374001e+01,9.442006073491265639e+00,2.856861231362456621e+00,6.436478136787713744e+00,3.879524746289397363e+00,4.995015882138347685e+00,2.344974326215119920e+00,4.176407520364865178e+00,2.350268150307788240e+00,2.233580329111782614e+00,3.785012471945311763e+00,7.478550394208221874e+00,3.726052680593284094e+00,4.302471108677885070e+00,2.817713015238227925e+00,5.281932017598219176e+00,3.823211656944614845e+00,7.196351173118440414e+00,3.356211200635615288e+00,3.576344386229611594e+00,6.466900642165025026e+00,2.385928426510211864e+00,2.457659218116805988e+00,3.526875435439984052e+00,2.910723191946292143e+00,3.932060118512632485e+00,1.515104047916881491e+01,1.154197031576515897e+01,2.068556671632280075e+00,3.629439152230213406e+00,3.110508594935332827e+00,2.669152909535649432e+00,5.563636699781462802e+00,4.337242181337290781e+00
3.163262647414029960e+00,5.921085876988646746e+00,4.260543621012161886e+00,1.016983795993036388e+01,1.859777843542234077e+00,1.196709214825134993e+01,1.672668935308078630e+01,2.690742248840227724e+00,9.004336374217198014e+00,1.387482274095758150e+01,5.373919765722243724e+00,6.392633251050388488e+00,1.011882578511140629e+01,5.117927728764970041e+00,5.721636245086625827e+00,7.253570079907750490e+00,1.076572736005604902e+01,2.133033486869377438e+00,3.857938538393548278e+00,7.022021976562429657e+00,3.117494931785683931e+00,8.728084812415112026e+00,6.051564645872684167e+00,8.114679317182538654e+00,4.667316988946785372e+00,2.152168622707902657e+00,3.670062957186290831e+00,9.987214266254031969e+00,2.310850228376305271e+00,2.035863406518966912e+00,3.982841801516141089e+00,5.240330149634880641e+00,6.830923272372953825e+00,4.493693227116283495e+00,4.545205348847068727e+00,7.361792375712022718e+00,2.399265224564166576e+00,2.945474452340754556e+00,1.399454444474950598e+00,2.843757603358623598e+00
7.255196266453218414e+03,3.613925312456355510e+00,1.492447492715501589e+01,2.226908855834087042e+00,2.243300617501279959e+00,5.303793904239886281e+00,3.063654596301117472e+00,3.732219007447167947e+00,3.684170236354990635e+00,3.992293036684404051e+00,5.382394501263080500e+00,8.801844317488754399e+00,4.242881788754152339e+00,3.710007348944559524e+00,5.587011888518827796e+00,1.593302417105994984e+01,4.666608520843082530e+00,4.605468201344540269e+00,3.530759591590462598e+00,7.703725007576725403e+00,3.339550687338256552e+00,6.338518234180797073e+00,4.247386164296372613e+00,7.678880782717576459e+00,7.533537605879116583e+00,2.209295174139189744e+00,3.776576232702372415e+00,6.420031958181456666e+00,7.587153072995778125e+00,3.066624597489811421e+00,2.937400203711092228e+00,1.114723744715378828e+01,6.918636132973179365e+00,2.923460893288984952e+00,3.709683079543973250e+00,2.527241058775654636e+00,3.829378090055176376e+00,3.480150331033078359e+00,3.136825667744117752e+00,7.419277837958196287e+00
2.404305460335430107e+05,3.881392666521338519e+00,2.656888574320906748e+00,5.964538848096030854e+00,6.689654094121996408e+00,2.155930121051451209e+00,1.898413789865936119e+00,2.464987915831709842e+00,9.847815123943243876e+00,2.694833514354504356e+00,5.098201845792679876e+00,1.398679323445053413e+00,3.314003688947801507e+00,6.830441706757945930e+00,8.791219392184601134e+00,4.731403570776312684e+00,3.811067068799891988e+00,1.366543051751044047e+01,2.809203640912018241e+00,6.861972853203009315e+00,2.795572542019865825e+00,2.777434121563431280e+00,1.194917743106306673e+01,2.527754146364453725e+00,4.329080122830069932e+00,4.373736190859083273e+00,7.196099930702884784e+00,3.210251837666039165e+00,3.146145632031603689e+00,4.068956840139838604e+00,5.991885682482632980e+00,3.409319498724972863e+00,2.811599255249686014e+00,5.265199492299750261e+00,6.424011435939611658e+00,9.787375200383017670e+00,6.362558171137859375e+00,3.886137246680364754e+00,1.252677806955988871e+01,2.003521402659662609e+00
